CursorX,CursorY,LeftX,RightX,LeftY,RightY,LeftW,LeftH,RighttW,RightH,Origin_left_X,Origin_left_Y,Origin_right_X,Origin_right_Y
1349,19,280,265,335,268,29.1547594742265,8.06225774829855,29.017236257093817,9.055385138137417,257,256,326,258
1349,42,280,262,350,262,31.57530680769389,10.04987562112089,29.1547594742265,10.04987562112089,255,252,328,255
1349,50,280,262,351,262,32.38826948140329,10.04987562112089,31.144823004794876,11.045361017187261,255,252,327,254
1349,58,280,262,351,262,31.57530680769389,11.180339887498947,30.14962686336267,11.045361017187261,255,251,328,254
1351,73,281,263,351,262,32.55764119219941,11.180339887498947,31.144823004794876,10.0,255,252,327,255
1354,95,281,263,352,262,32.55764119219941,11.045361017187261,32.2490309931942,11.045361017187261,255,252,327,254
1355,115,280,263,351,263,32.55764119219941,10.19803902718557,31.144823004794876,11.045361017187261,255,252,327,255
1357,137,280,263,351,263,32.38826948140329,10.19803902718557,30.06659275674582,11.045361017187261,255,252,327,255
1359,154,280,263,351,264,31.57530680769389,10.19803902718557,31.144823004794876,11.045361017187261,255,252,327,255
1360,169,281,264,351,264,33.54101966249684,11.180339887498947,31.144823004794876,11.045361017187261,254,253,327,255
1361,190,281,264,351,264,32.55764119219941,11.180339887498947,31.144823004794876,11.045361017187261,255,253,328,256
1362,219,281,264,352,264,32.55764119219941,10.19803902718557,30.06659275674582,12.041594578792294,256,253,328,256
1365,274,281,264,351,263,32.55764119219941,11.045361017187261,31.144823004794876,12.041594578792294,256,252,328,255
1365,325,281,263,352,264,32.55764119219941,10.04987562112089,31.144823004794876,11.045361017187261,256,252,327,255
1365,357,282,262,353,264,33.54101966249684,10.19803902718557,31.144823004794876,11.0,256,251,329,255
1364,416,282,263,353,265,33.734255586866006,11.180339887498947,32.14031735997639,10.04987562112089,256,252,329,256
1362,463,283,263,354,265,32.55764119219941,10.19803902718557,30.14962686336267,10.04987562112089,258,251,330,256
1362,463,283,264,354,265,32.38826948140329,10.19803902718557,31.144823004794876,11.045361017187261,258,253,330,256
1362,463,283,264,354,266,32.7566787083184,11.180339887498947,31.064449134018133,10.04987562112089,258,253,330,257
1338,553,283,264,354,266,32.7566787083184,9.055385138137417,31.144823004794876,11.045361017187261,258,253,331,257
1337,617,284,266,354,268,31.40063693621516,9.055385138137417,30.01666203960727,10.0,260,255,331,260
1337,650,284,265,354,268,33.54101966249684,9.055385138137417,30.01666203960727,10.04987562112089,258,254,331,259
1348,691,283,266,354,268,30.59411708155671,9.219544457292889,29.068883707497264,10.0,260,255,331,260
1350,725,283,266,354,268,32.7566787083184,10.19803902718557,30.06659275674582,10.0,258,255,331,260
1350,759,284,267,354,268,30.413812651491096,10.19803902718557,29.068883707497264,10.0,261,256,331,260
1350,767,285,267,354,270,31.40063693621516,9.055385138137417,30.06659275674582,9.055385138137417,261,257,331,261
1350,767,284,267,355,270,30.26549190084311,10.04987562112089,29.017236257093817,10.0,261,257,332,261
1350,767,285,267,355,270,31.40063693621516,10.19803902718557,30.06659275674582,10.0,260,257,331,261
1350,767,284,267,354,270,30.26549190084311,10.19803902718557,30.01666203960727,10.0,261,257,331,261
1350,767,285,269,348,273,30.26549190084311,7.0710678118654755,28.0,7.0,262,260,331,264
1350,767,284,268,354,271,30.26549190084311,8.06225774829855,29.017236257093817,8.0,261,259,333,263
1350,767,285,271,349,274,29.1547594742265,7.0710678118654755,28.017851452243796,7.0710678118654755,263,262,331,266
1350,767,285,270,349,273,29.1547594742265,6.0827625302982185,29.0,6.0,263,262,332,265
1350,767,285,267,355,270,30.26549190084311,9.055385138137417,29.017236257093817,8.0,262,258,332,262
1350,767,286,268,356,270,31.256999216175565,9.219544457292889,30.01666203960727,9.0,262,258,333,262
1350,767,286,267,356,270,30.413812651491096,9.055385138137417,30.06659275674582,9.0,263,258,333,261
1350,767,287,268,356,271,31.40063693621516,9.055385138137417,29.017236257093817,9.0,263,258,334,262
1350,767,286,268,356,271,29.427877939124325,9.055385138137417,29.017236257093817,9.0,264,258,334,263
1350,767,286,268,356,271,31.256999216175565,9.219544457292889,30.01666203960727,9.0,262,258,333,262
1350,767,286,268,356,271,30.413812651491096,9.055385138137417,29.017236257093817,8.0,263,258,334,263
1350,767,287,267,357,270,30.413812651491096,9.219544457292889,29.0,9.0,264,257,334,262
1350,767,287,267,357,271,31.57530680769389,8.246211251235321,29.068883707497264,9.0,263,257,334,262
1350,767,286,268,356,270,30.26549190084311,9.219544457292889,29.017236257093817,9.0,263,258,334,262
1350,767,286,267,356,270,30.26549190084311,8.06225774829855,29.017236257093817,8.0,263,258,334,262
1350,767,286,267,356,270,31.40063693621516,8.06225774829855,29.017236257093817,9.0,262,258,334,262
1350,767,286,267,356,269,30.413812651491096,9.219544457292889,29.017236257093817,10.0,263,257,334,261
1350,767,286,267,356,270,30.413812651491096,9.219544457292889,30.01666203960727,9.055385138137417,263,257,334,262
1350,767,286,267,356,270,29.27456233660889,9.219544457292889,29.017236257093817,10.0,264,257,334,261
1350,767,285,267,355,270,30.413812651491096,8.06225774829855,29.017236257093817,9.0,263,257,333,261
1276,757,285,268,355,270,31.40063693621516,9.055385138137417,30.01666203960727,10.0,262,258,333,261
1184,743,285,267,355,270,30.413812651491096,8.06225774829855,28.017851452243796,8.06225774829855,261,258,333,262
1159,742,284,267,354,270,31.40063693621516,8.06225774829855,29.017236257093817,9.0,261,257,332,261
